鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中正區,房地(土地+建物),臺北市中正區衡陽路２６號十三樓之２,4.68,商,,,1110101,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050503,58.010000000000005,0,0,0,無,有,18980000,327185,,0.0,0,,RPVNMLPLJHHGFBA67EA,32.47,1.16,3.07,有,
北投區,房地(土地+建物),臺北市北投區建民路１２５巷２１號四樓,29.4,住,,,1110103,土地7建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680703,97.68,3,2,1,有,無,12000000,122850,,0.0,0,,RPPNMLTKJHHGFEA57DA,84.82,0.0,12.86,無,0151
中正區,房地(土地+建物)+車位,臺北市中正區汀州路一段３５０號十五樓之２,26.1,住,,,1110102,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081202,186.91,3,2,2,有,有,44250000,278284,坡道平面,38.68,3000000,,RPOOMLLKJHHGFAA98DA,93.69,0.0,11.08,有,0153
文山區,房地(土地+建物),臺北市文山區興隆路三段１３７號十樓之５,7.62,住,,,1110113,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970523,36.15,1,1,1,有,有,8200000,226833,,0.0,0,,RPOPMLOLJHHGFAA86DA,17.81,5.41,0.0,有,
士林區,房地(土地+建物),臺北市士林區雨聲街８巷１之１號四樓,36.14,住,,,1110107,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710719,115.05000000000001,3,2,2,有,無,15300000,132986,,0.0,0,,RPOOMLLLJHHGFEA86DA,96.5,0.0,7.23,無,
大同區,房地(土地+建物),臺北市大同區民族西路１６９巷１９號二樓,42.0,住,,,1110104,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),,加強磚造,,64.7,2,1,1,有,無,8000000,123648,,0.0,0,,RPTNMLOLJHHGFBA37EA,64.7,0.0,0.0,無,
中山區,房地(土地+建物)+車位,臺北市中山區長安東路二段１６６號二樓之３,7.13,商,,,1110103,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050411,136.23,2,1,1,有,有,25000000,183513,升降平面,52.71,0,,RPPNMLPLJHHGFCA17EA,45.48,0.0,5.5,有,0162
中山區,房地(土地+建物),臺北市中山區南京東路一段１６號七樓之７,11.91,商,,,1110117,土地3建物1車位0,七層,十層,華廈(10層含以下有電梯),,鋼筋混凝土造,0561031,100.81,1,1,1,有,有,21350000,211785,,0.0,0,,RPTOMLOLJHHGFCA57EA,76.91,0.0,0.0,有,
北投區,房地(土地+建物),臺北市北投區幽雅路５巷２號四樓之５,14.84,都市：其他:特定休閒旅館住宅專用區。,,,1110103,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,45.14,0,0,0,無,有,5050000,111874,,0.0,0,,RPTNMLMLJHHGFEA47EA,20.63,0.59,2.21,有,
信義區,房地(土地+建物),臺北市信義區大道路４２巷１８號二樓,42.5,住,,,1110107,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640414,96.22,3,2,1,有,無,17800000,184993,,0.0,0,,RPOPMLKKJHHGFDA76EA,96.22,0.0,0.0,無,
南港區,房地(土地+建物),臺北市南港區忠孝東路六段２７８巷５弄１號,30.3,住,,,1110110,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720406,101.85,2,2,1,有,無,29800000,292587,,0.0,0,,RPRNMLQLJHHGFDA57EA,88.52,13.33,0.0,無,
萬華區,房地(土地+建物),臺北市萬華區艋舺大道３８８巷７號二樓,26.75,住,,,1110103,土地1建物1車位0,二層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600821,78.46,3,2,1,有,無,9000000,114708,,0.0,0,,RPTPMLPLIIGGFBA57EA,78.46,0.0,0.0,無,
信義區,房地(土地+建物),臺北市信義區吳興街３９４巷１２號五樓之１,9.35,住,,,1110101,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800912,47.0,1,1,1,有,有,8500000,180851,,0.0,0,,RPPNMLPKJHHGFDA07DA,30.69,0.0,5.82,有,
中山區,房地(土地+建物)+車位,臺北市中山區長春路１９３號十三樓之１,19.87,商,,,1110115,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990324,220.74,2,2,2,有,有,70380000,318837,坡道平面,18.23,0,,RPRNMLOLJHHGFCA17DA,122.65,7.55,12.17,有,0171
內湖區,房地(土地+建物),臺北市內湖區金龍路２２２巷１６號十樓之６,11.87,住,,,1110103,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821213,37.39,1,1,1,有,有,7900000,211286,,0.0,0,,RPSOMLLKJHHGFCA96DA,28.41,0.0,2.48,有,
文山區,房地(土地+建物),臺北市文山區木柵路一段２１６號二樓,5.47,住,,,1110107,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770512,15.58,2,1,1,有,無,1900000,121951,,0.0,0,,RPOPMLPLJHHGFAA96DA,14.25,0.0,1.34,無,
中山區,房地(土地+建物),臺北市中山區雙城街１９巷８號三樓之１５,5.48,商,,,1110103,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970312,53.64,1,1,1,有,有,12600000,234899,,0.0,0,,RPUPMLOKJHHGFCA57DA,29.22,1.62,5.5,有,0173
中正區,房地(土地+建物),臺北市中正區臨沂街６３巷１３之３號,22.9,住,,,1110112,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610224,81.15,3,2,2,有,無,32000000,394331,,0.0,0,,RPQOMLOLJHHGFBA07DA,81.15,0.0,0.0,無,
南港區,房地(土地+建物),臺北市南港區南深路３３號七樓之２,12.84,住,,,1110103,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880316,37.11,1,1,1,有,有,4500000,121261,,0.0,0,,RPVOMLNKJHHGFDA57DA,24.62,0.0,3.88,有,
北投區,房地(土地+建物)+車位,臺北市北投區裕民二路６５號十二樓,15.64,商,,,1110102,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1021108,221.51999999999998,2,2,2,有,有,48520000,260453,坡道平面,45.98,2800000,,RPTPMLQJJHHGFEA77DA,91.8,4.72,19.58,有,0176
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段１４５號十一樓之２,10.07,住,,,1110106,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100325,84.46000000000001,1,1,1,有,有,34750000,471285,升降機械,16.03,2500000,,RPQNMLRKJHHGFFA57DA,37.03,3.34,3.98,有,
大安區,房地(土地+建物),臺北市大安區新生南路一段１４５號十一樓之３,6.89,住,,,1110106,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100325,48.8,1,1,1,有,有,23250000,476434,,0.0,0,,SPQNMLRKJHHGFFA67DA,26.45,2.01,3.03,有,
士林區,房地(土地+建物),臺北市士林區忠誠路二段１３０巷８號五樓,21.6,住,,,1110112,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670410,77.84,3,1,1,有,無,12000000,154162,,0.0,0,,RPPPMLQLJHHGFEA67EA,67.22,0.0,10.62,無,
士林區,房地(土地+建物),臺北市士林區中山北路七段１１４巷６１弄２之４號六樓,36.53,都市：其他:第二種住宅區。,,,1110119,土地3建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740211,180.9,3,2,2,有,有,25700000,142067,,0.0,0,,RPWOMLRLJHHGFEA38EA,125.21,0.0,21.88,有,
南港區,房地(土地+建物),臺北市南港區市民大道八段５７１號二樓,33.6,商,,,1110103,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630902,99.96,1,1,1,有,無,15500000,155062,,0.0,0,,RPUPMLLKJHHGFDA37DA,99.96,0.0,0.0,無,
信義區,房地(土地+建物),臺北市信義區松勤街９號八樓之１３,6.19,都市：其他:特定業務區(信義計畫特定專用區)。,,,1110101,土地1建物1車位0,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0961225,49.629999999999995,1,1,1,有,有,19880000,400483,,0.0,0,,RPXOMLRKJHHGFDA18DA,32.18,1.08,0.07,有,
士林區,房地(土地+建物)+車位,臺北市士林區忠勇街４０巷４弄１號五樓,107.01,住,,,1110109,土地2建物1車位2,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930624,398.11,4,2,3,有,有,62000000,155736,坡道機械,0.0,0,,RPQPMLQLJHHGFEA67DA,218.78,2.32,22.56,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街２１巷１１８弄１２號五樓,27.88,住,,,1110103,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070710,139.74,3,2,1,有,有,25940000,211076,其他,24.9,1700000,,RPUQMLSJKHHGFCA18EA,56.7,1.43,7.33,有,
內湖區,房地(土地+建物),臺北市內湖區內湖路一段４１１巷９０弄６號四樓,24.33,住,,,1110109,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730512,96.89,3,2,1,有,無,11000000,113531,,0.0,0,,RPUPMLRJKHHGFCA97EA,72.45,0.0,17.15,無,
萬華區,房地(土地+建物),臺北市萬華區環河南路三段１０９號六樓,23.12,住,,,1110112,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680526,122.59,3,2,2,有,有,15000000,122359,,0.0,0,,RPRPMLRJKHHGFBA57EA,94.61,0.0,12.72,有,
士林區,房地(土地+建物)+車位,臺北市士林區德行東路３５８巷１４弄１０號,46.56,住,,,1110114,土地1建物1車位1,一層，二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770423,154.09,3,2,3,有,無,23500000,152518,坡道平面,24.81,0,,RPSNMLRJKHHGFEA67DA,135.49,1.78,7.33,無,
中正區,房地(土地+建物),臺北市中正區重慶南路三段６３號六樓之２,12.05,住,,,1110111,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020304,70.17,1,1,1,有,有,16000000,228018,,0.0,0,,RPSNMLRJKHHGFAA37EA,37.35,1.34,8.07,有,0197
文山區,房地(土地+建物),臺北市文山區景福街５４巷５弄４號五樓,50.35,住,,,1110110,土地1建物1車位0,五層，夾層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770517,145.33,4,2,2,有,無,22000000,151380,,0.0,0,,RPWPMLPJJHHGFAA67EA,116.5,2.09,11.44,無,
大安區,房地(土地+建物)+車位,臺北市大安區信義路四段３８６號九樓,24.14,商,,,1110103,土地6建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001027,345.86,4,2,3,有,有,146000000,422136,坡道平面,0.0,8000000,,RPQOMLMKJHHGFFA17DA,157.17,7.84,14.9,有,
內湖區,房地(土地+建物),臺北市內湖區行善路３５號五樓,48.27,住,,,1110103,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,127.78999999999999,3,2,2,有,有,21500000,168245,,0.0,0,,RPOPMLRKJHHGFCA27DA,76.75,0.0,7.06,有,0199
文山區,房地(土地+建物),臺北市文山區辛亥路四段１６６巷２６弄４之４號二樓,25.25,住,,,1110106,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,73.41,3,2,1,有,無,10000000,136221,,0.0,0,,RPQNMLQJKHHGFAA96DA,73.41,0.0,0.0,無,
文山區,房地(土地+建物)+車位,臺北市文山區萬壽路６２之８號,16.37,住,,,1110109,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961023,44.9,1,1,1,有,有,5500000,122494,升降機械,11.0,0,,RPXNMLRJKHHGFAA77DA,18.56,0.0,2.25,有,0200
中正區,房地(土地+建物)+車位,臺北市中正區門街１３７號二樓,10.73,商,,,1110104,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070816,115.91,2,1,1,有,有,26800000,231214,其他,6.87,0,,RPSOMLSJKHHGFAA47DA,53.86,6.23,7.49,有,0201
文山區,房地(土地+建物),臺北市文山區木柵路四段１５９巷１７０弄１３號二樓,24.01,住,,,1110105,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711016,93.31,3,2,1,有,無,8500000,91094,,0.0,0,,RPUNMLTJKHHGFAA67DA,71.5,0.0,12.8,無,0202
萬華區,房地(土地+建物)+車位,臺北市萬華區東園街６６巷２４弄８號二樓,23.77,住,,,1110107,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060515,180.84,3,2,2,有,有,26500000,146538,坡道平面,0.0,0,,RPWOMLNKJHHGFBA47DA,81.9,11.52,8.25,有,0203
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路３１６巷５８號六樓,37.84,工,,,1110112,土地1建物1車位3,六層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼骨造,0960215,282.49,5,1,0,有,有,42880000,151793,坡道機械,0.0,0,,RPSRMLRJKHHGFCA87DA,167.05,4.28,0.0,有,0204
信義區,房地(土地+建物),臺北市信義區永吉路５２７號二樓,28.58,住,,,1110113,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740514,132.07,5,1,2,有,無,29380000,222458,,0.0,0,,RPPNMLSJKHHGFDA37DA,110.9,0.0,8.08,無,0207
南港區,房地(土地+建物),臺北市南港區研究院路一段１１９號二樓,24.67,住,,,1110103,土地5建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680509,89.61,3,3,3,有,無,17650000,196965,,0.0,0,,RPROMLKKJHHGFDA86DA,76.5,0.0,13.11,無,0208
中山區,房地(土地+建物),臺北市中山區民權東路一段５７之１號七樓,4.6,商,,,1110108,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土造,1090120,47.68,1,1,1,有,有,15500000,325084,,0.0,0,,RPSSMLPJJHHGFCA77EA,28.02,2.45,0.0,有,0214
北投區,房地(土地+建物),臺北市北投區致遠一路二段６５號二樓,26.4,住,,,1110120,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730119,96.42999999999999,3,2,1,有,無,16700000,173183,,0.0,0,,RPQOMLSJKHHGFEA77EA,81.2,0.0,13.15,無,
大安區,房地(土地+建物),臺北市大安區大安路一段５１巷２４號三樓,51.25,商,,,1110114,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,加強磚造,,123.25,2,1,2,有,無,34000000,275862,,0.0,0,,RPPPMLTJKHHGFFA97EA,123.25,0.0,0.0,無,0220
士林區,房地(土地+建物),臺北市士林區德行東路１０９巷７３弄４號二樓,32.52,住,,,1110102,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680907,101.57,3,2,2,有,無,19845000,195382,,0.0,0,,RPPNMLKKKHHGFEA86EA,92.97,0.0,8.6,無,
士林區,房地(土地+建物),臺北市士林區葫蘆街６１巷１０號三樓,33.97,住,,,1110104,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680608,97.16,3,2,1,有,無,9700000,99835,,0.0,0,,RPTPMLSJKHHGFEA08DA,85.69,0.0,11.47,無,
士林區,房地(土地+建物)+車位,臺北市士林區芝玉路一段２２６號十三樓之２,49.37,住,,,1110114,土地1建物1車位2,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0971112,239.79000000000002,3,2,2,有,有,52000000,234214,坡道機械,30.58,3000000,,RPRNMLRLJHHGFEA67DA,126.73,4.33,12.99,有,
大安區,房地(土地+建物),臺北市大安區羅斯福路三段２９３號十樓之２,3.51,商,,,1110118,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701230,37.17,0,1,1,有,有,10880000,292709,,0.0,0,,RPUPMLSJKHHGFFA28DA,28.81,0.0,0.0,有,
中山區,房地(土地+建物),臺北市中山區錦州街１５９號六樓之４,4.09,商,,,1110102,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690421,43.540000000000006,1,1,1,有,有,8450000,194074,,0.0,0,,RPUOMLTJKHHGFCA97DA,36.56,0.0,0.0,有,
大同區,房地(土地+建物)+車位,臺北市大同區迪化街二段１５８號十樓之９,11.92,住,,,1110103,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100106,115.85,2,2,1,有,有,19880000,171601,坡道平面,32.11,0,,RPXOMLRLJHHGFBA08DA,47.53,4.23,4.09,有,
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段２６３號五樓之６,19.64,商,,,1110120,土地2建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010918,209.6,3,2,2,有,有,45000000,214695,坡道平面,0.0,4700000,,RPQOMLTJKHHGFBA47DA,81.89,4.85,14.97,有,0233
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１５０之５號九樓之２,14.26,商,,,1110102,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980106,200.74,3,2,2,有,有,33600000,167381,坡道平面,0.0,0,,RPXRMLRKJHHGFCA38DA,100.19,2.75,3.79,有,0234
中山區,房地(土地+建物)+車位,臺北市中山區林森北路５８５號六樓之５,13.0,商,,,1110109,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,160.97,2,2,1,有,有,31500000,195689,坡道平面,39.18,0,,RPPOMLKKKHHGFCA66DA,70.11,1.49,10.71,有,
松山區,房地(土地+建物),臺北市松山區八德路三段１６５號三樓之８,9.58,商,,,1110113,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070331,110.60000000000001,2,2,2,有,有,43500000,393309,,0.0,0,,RPVOMLQLJHHGFDA97DA,62.96,9.22,4.08,有,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段６５號四樓,41.7,住,,,1110109,土地1建物1車位3,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031119,317.72,3,2,2,有,有,48500000,207898,坡道平面,121.47,7700000,,RPRNMLSKJHHGFEA67DA,115.3,6.66,9.48,有,0236
大安區,房地(土地+建物),臺北市大安區和平東路三段４１６巷１５弄１４號,27.43,住,,,1110103,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750609,102.36,3,2,2,有,無,17300000,169011,,0.0,0,,RPTPMLSJKHHGFFA18DA,83.82,9.53,0.0,無,0239
文山區,房地(土地+建物),臺北市文山區萬慶街２２之３號四樓,35.19,住,,,1110108,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630823,90.5,3,2,1,有,無,11400000,125967,,0.0,0,,RPWNMLKKKHHGFAA17EA,90.5,0.0,0.0,無,
士林區,房地(土地+建物),臺北市士林區承德路四段４０巷１號五樓之１１,11.69,住,,,1110109,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610812,30.7,1,1,1,有,無,4000000,130293,,0.0,0,,RPTPMLTJKHHGFEA18DA,27.5,1.85,1.35,無,
萬華區,房地(土地+建物),臺北市萬華區環河南路一段７１號十一樓之２０,1.77,商,,,1110114,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660829,18.46,1,0,1,有,有,2400000,130011,,0.0,0,,RPOOMLKKKHHGFBA56EA,14.82,0.0,0.0,有,0245
中正區,房地(土地+建物),臺北市中正區衡陽路２６號九樓之１,4.68,商,,,1110123,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050503,58.010000000000005,0,0,0,無,有,18800000,324082,,0.0,0,,RPTOMLKKKHHGFBA07EA,32.47,1.16,3.07,有,
中正區,房地(土地+建物)+車位,臺北市中正區衡陽路２６號十四樓之１,7.47,商,,,1110126,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050503,105.67,1,1,1,有,有,31980000,320818,其他,13.78,2500000,,RPUOMLKKKHHGFBA17EA,46.88,0.0,11.23,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段３３８之１號九樓,13.29,住,,,1110105,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031023,88.44,3,2,2,有,有,15470330,174905,坡道平面,0.0,0,,RPPPMLKKKHHGFCA86EA,42.07,1.25,3.96,有,0247
中山區,房地(土地+建物)+車位,臺北市中山區建國北路三段７１號十一樓之９,12.29,住,,,1110108,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,123.19999999999999,0,0,0,無,有,25800000,227484,坡道平面,26.49,3800000,,RPRNMLTJKHHGFCA67EA,55.7,0.0,5.49,有,
南港區,房地(土地+建物)+車位,臺北市南港區園區街２６號四樓,25.46,住,,,1110111,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000412,168.37,2,2,2,有,有,38800000,289381,坡道平面,42.93,2500000,,RPOSMLKKJHHGFDA07EA,79.57,1.7,8.93,有,0249
南港區,房地(土地+建物),臺北市南港區福德街３３９巷７弄８號二樓,22.75,住,,,1110106,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660521,62.36,3,2,2,有,無,12800000,205260,,0.0,0,,RPWRMLKKJHHGFDA77EA,56.34,0.0,6.02,無,0250
信義區,房地(土地+建物),臺北市信義區光復南路４１７巷１號二樓,20.36,住,,,1110108,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821229,127.02,3,2,2,有,有,36850000,290112,,0.0,0,,RPSOMLLLJHHGFDA27EA,83.85,0.0,11.5,有,
松山區,房地(土地+建物),臺北市松山區光復南路４５巷１８號四樓,26.05,住,,,1110117,土地1建物1車位0,三層，四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720802,134.99,3,2,2,有,無,28900000,214090,,0.0,0,,RPOOMLLKKHHGFDA86EA,104.92,0.0,19.21,有,0253
北投區,房地(土地+建物),臺北市北投區溫泉路７１號六樓之２３,3.49,都市：其他:特定觀光商業專用區。,,,1110123,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700218,27.240000000000002,1,1,1,有,有,3400000,124816,,0.0,0,,RPPOMLLKKHHGFEA07EA,19.42,0.0,4.02,有,0254
