鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
大安區,房地(土地+建物),臺北市大安區瑞安街１７之２號二樓,31.02,住,,,1110113,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711214,139.13,3,2,2,有,有,34200000,245813,,0.0,0,,RPWOMLNJJHHGFFA87EA,100.78,0.0,10.85,有,
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路二段５６號十一樓之１,23.74,住,,,1110129,土地2建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710113,299.22999999999996,5,2,2,有,有,99000000,374845,坡道平面,48.47,5000000,,RPOPMLNJJHHGFFA17EA,242.34,0.0,16.93,有,0255
士林區,房地(土地+建物),臺北市士林區社正路１７巷２號四樓之１,13.97,住,,,1110123,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050105,66.26,2,1,1,有,有,12050000,181859,,0.0,0,,RPRNMLOKKHHGFEA47EA,32.86,3.9,3.08,有,0256
信義區,房地(土地+建物),臺北市信義區忠孝東路五段４６９號十二樓之５,4.7,商,,,1110120,土地2建物1車位0,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100119,42.32,1,1,1,有,有,16120000,380907,,0.0,0,,RPSNMLOKKHHGFDA47EA,24.85,0.0,4.89,有,
中山區,房地(土地+建物)+車位,臺北市中山區南京東路三段１９４巷５號五樓之３,13.46,住,,,1110103,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790724,53.98,1,1,1,有,有,12080000,248240,升降機械,11.36,1500000,,RPTSMLPJJHHGFCA87EA,35.37,7.99,0.0,有,0258
中山區,房地(土地+建物),臺北市中山區德惠街３４號十一樓之２,2.43,商,,,1110117,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0681219,22.81,1,0,1,有,有,3600000,157826,,0.0,0,,RPQSMLPJJHHGFCA57EA,18.22,0.0,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區武昌街二段１２４之２號八樓之７,4.64,商,,,1110126,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0630806,35.4,1,0,1,有,有,3000000,84746,,0.0,0,,RPOOMLLKKHHGFBA66EA,23.15,0.0,0.0,有,
士林區,房地(土地+建物)+車位,臺北市士林區芝玉路一段１９７巷７號六樓,35.95,住,,,1110110,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000720,204.78,3,2,2,有,有,46000000,267097,坡道平面,43.79,3000000,,RPQPMLTJKHHGFEA87DA,99.65,0.86,7.62,有,0261
文山區,房地(土地+建物)+車位,臺北市文山區興隆路一段５３號三樓之５,14.01,,,,1110121,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860704,97.65,1,1,1,有,有,11660000,119406,升降平面,15.07,0,,RPOOMLLKKHHGFAA56EA,32.82,1.22,6.24,有,
北投區,房地(土地+建物),臺北市北投區天母北路１０５巷１５弄１號八樓之２,9.8,住,,,1110110,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840629,33.480000000000004,1,0,1,有,有,6000000,179211,,0.0,0,,RPXOMLOKJHHGFEA97DA,20.7,0.92,1.84,有,
南港區,房地(土地+建物),臺北市南港區玉成街７８號五樓,42.08,住,,,1110109,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731121,117.32000000000001,3,2,2,有,無,19150000,163229,,0.0,0,,RPTOMLPLJHHGFDA67DA,96.62,0.0,10.8,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路６５巷７號五樓之１,17.05,住,,,1110105,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940825,134.16,3,2,1,有,有,26900000,260495,坡道平面,41.26,2700000,,RPTOMLTJKHHGFCA87DA,56.14,3.14,8.68,有,
中山區,房地(土地+建物),臺北市中山區新生北路三段８２巷１８號二樓之６,7.95,商,,,1110106,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810929,51.32,2,1,1,有,有,10300000,200701,,0.0,0,,RPTOMLLKKHHGFCA17DA,30.34,0.0,6.04,有,0268
中正區,房地(土地+建物),臺北市中正區信義路二段２５９號四樓之１,6.22,商,,,1110121,土地12建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1070702,59.11,1,1,1,有,有,26820000,453730,,0.0,0,,RPVOMLSJKHHGFBA87DA,31.94,1.06,4.33,有,0272
大同區,房地(土地+建物),臺北市大同區伊寧街７４號,62.0,住,,,1110105,土地1建物1車位0,一層，騎樓,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0601115,100.16,3,2,2,有,無,19692750,196613,,0.0,0,,RPWNMLPKKHHGFBA67DA,87.58,12.58,0.0,無,0277
中山區,房地(土地+建物)+車位,臺北市中山區五常街１１巷５號十樓之１,18.17,住,,,1110101,土地2建物1車位1,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,154.39,2,2,2,有,有,36050000,285487,坡道平面,35.12,2000000,,RPQQMLLLJHHGFCA07DA,70.05,6.18,4.42,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段４１１巷６８號九樓,77.0,住,,,1110106,土地2建物1車位4,九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051026,549.95,2,2,3,有,有,130000000,236381,坡道平面,101.0,0,,RPOQMLOKKHHGFCA17DA,252.35,11.47,27.64,有,0279
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路２３５巷２９號十一樓,57.08,住,,,1110107,土地1建物1車位2,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031204,344.32,4,2,3,有,有,93500000,271550,坡道平面,0.0,6000000,,RPPNMLOKKHHGFDA07DA,177.71,0.0,18.17,有,0283
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段９０號五樓之６,34.15,住,,,1110103,土地1建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1040915,113.44999999999999,1,1,1,有,有,20500000,180696,坡道平面,35.53,0,,RPVNMLPKKHHGFEA87DA,45.13,0.0,4.49,無,
士林區,房地(土地+建物),臺北市士林區德行東路６之２號,35.38,住,,,1110110,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720420,166.67000000000002,0,0,0,無,有,97500000,584988,,0.0,0,,RPTNMLLKKHHGFEA27DA,118.99,20.66,0.0,有,
中山區,房地(土地+建物),臺北市中山區民生東路一段７２號十樓之１,3.03,商,,,1110111,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700423,30.65,0,0,0,無,有,4530000,147798,,0.0,0,,RPRQMLOKKHHGFCA57EA,20.77,0.0,0.0,有,
南港區,房地(土地+建物)+車位,臺北市南港區研究院路三段１２巷３號二樓,70.93,住,,,1110108,土地2建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921204,178.91000000000003,4,2,2,有,有,23350000,130513,坡道平面,0.0,0,,RPTRMLLLJHHGFDA67EA,100.66,0.0,10.46,有,0286
信義區,房地(土地+建物)+車位,臺北市信義區松德路６號十樓,16.02,商,,,1110125,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791213,134.51999999999998,1,1,2,有,有,28600000,212608,升降機械,0.0,0,,RPVOMLPKKHHGFDA97EA,114.42,1.43,10.89,有,0290
松山區,房地(土地+建物),臺北市松山區八德路三段１９９巷８號,24.88,住,,,1110116,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681105,89.84,0,0,0,無,無,24660000,274488,,0.0,0,,RPQNMLQKKHHGFDA47EA,74.57,15.27,0.0,無,
大同區,房地(土地+建物)+車位,臺北市大同區通河西街一段３號十樓,39.09,住,,,1110106,土地1建物1車位3,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980521,273.06,2,2,2,有,有,60000000,219732,塔式車位,0.0,0,,RPWOMLQKKHHGFBA97EA,134.91,16.91,16.42,有,
中正區,房地(土地+建物),臺北市中正區晉江街７５號六樓,18.0,商,,,1110112,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021023,78.88,0,0,0,無,有,19880000,252028,,0.0,0,,RPRQMLPJJHHGFAA27EA,43.86,3.33,4.07,有,
士林區,房地(土地+建物)+車位,臺北市士林區福華路２號,16.07,住,,,1110104,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070709,141.60000000000002,3,2,2,有,有,33500000,298651,升降平面,37.8,2500000,,RPQNMLNLJHHGFEA17DA,73.15,0.0,0.0,有,0297
信義區,房地(土地+建物)+車位,臺北市信義區信安街１０３巷８號二樓,44.81,住,,,1110107,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100618,121.18,2,2,1,有,有,26680000,268092,升降平面,31.36,2600000,,RPPNMLLKKHHGFDA76DA,49.4,4.14,4.05,有,
信義區,房地(土地+建物)+車位,臺北市信義區信安街１０３巷６之６號二樓,48.62,住,,,1110116,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100618,126.19999999999999,2,2,1,有,有,28000000,263131,升降平面,28.72,2350000,,RPXOMLKKKHHGFDA57DA,51.08,7.16,4.27,有,
內湖區,房地(土地+建物),臺北市內湖區環山路一段１３６巷１４弄６號三樓,28.32,住,,,1110109,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660609,76.69,3,2,1,有,有,13000000,169514,,0.0,0,,RPVOMLQLJHHGFCA87DA,68.94,0.0,7.75,無,
內湖區,房地(土地+建物),臺北市內湖區金龍路４７巷２０之１號,30.87,住,,,1110108,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730330,95.15,3,2,1,有,有,16500000,173410,,0.0,0,,RPXPMLRJKHHGFCA18DA,85.7,9.45,0.0,無,
萬華區,房地(土地+建物)+車位,臺北市萬華區中華路一段１６０號十四樓,12.53,商,,,1110111,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020104,191.89,2,2,2,有,有,41000000,239944,坡道平面,33.52,3000000,,RPOOMLPLJHHGFBA96DA,103.0,0.0,5.76,有,
中山區,房地(土地+建物)+車位,臺北市中山區南京東路三段１１２號四樓,11.34,商,,,1110107,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1091113,152.53,0,0,0,無,有,45680000,357064,坡道平面,34.26,3450000,,RPXOMLSLKIGGFCA38DA,60.9,3.04,10.08,有,
大同區,房地(土地+建物),臺北市大同區承德路三段１２２巷１２號二樓之１,11.63,住,,,1110110,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090824,67.14,1,1,1,有,無,14500000,215967,,0.0,0,,RPVPMLSKJHHGFBA97DA,32.68,2.69,3.32,有,0305
文山區,房地(土地+建物)+車位,臺北市文山區萬芳路１０７巷８號十四樓,42.56,住,,,1110114,土地1建物1車位3,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010919,262.14,3,2,2,有,有,45660000,174182,坡道平面,68.45,0,,RPRNMLPKKHHGFAA07DA,114.34,12.62,8.31,有,0306
中山區,房地(土地+建物),臺北市中山區復興北路４０２巷１２號四樓,27.99,住,,,1110105,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730411,143.47,3,2,2,有,有,38190000,266188,,0.0,0,,RPORMLNKJHHGFCA07DA,116.84,0.0,17.03,有,0308
大同區,房地(土地+建物)+車位,臺北市大同區重慶北路二段１７５之１號十五樓,9.6,商,,,1110122,土地1建物1車位4,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080529,153.98000000000002,2,2,1,有,有,23680000,211884,升降機械,57.04,3140000,,RPSNMLOLJHHGFBA17DA,49.2,4.26,5.07,有,
中山區,房地(土地+建物),臺北市中山區林森北路４１３號八樓之５,6.29,商,,,1110116,土地3建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730927,66.03,2,1,1,有,有,9550000,144631,,0.0,0,,RPSWMLTKJHHGFCA58DA,50.89,0.0,3.01,有,0310
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街１３５號十二樓之３,29.72,住,,,1110122,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931222,237.99,4,2,2,有,有,55500000,274695,坡道平面,54.15,5000000,,RPSRMLPKKHHGFCA77DA,110.53,5.34,12.41,有,
中山區,房地(土地+建物),臺北市中山區林森北路３０６號十四樓之７,4.92,商,,,1110114,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920213,44.7,1,1,1,有,有,9050000,202461,,0.0,0,,RPSSMLPKKHHGFCA87DA,28.59,0.0,1.46,有,0312
中山區,房地(土地+建物),臺北市中山區錦西街３１號六樓之２,8.32,商,,,1110115,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660608,46.14,1,1,1,有,有,9353200,202713,,0.0,0,,RPWOMLQKKHHGFCA97DA,32.5,0.0,0.0,有,
中山區,房地(土地+建物)+車位,臺北市中山區林森北路３０８號十四樓之１,6.92,商,,,1110116,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0990409,91.13,1,1,1,有,有,14180000,155602,塔式車位,20.91,0,,RPQQMLQKKHHGFCA57DA,39.06,0.0,5.4,有,
中山區,房地(土地+建物)+車位,臺北市中山區林森北路３０８號十四樓之２,8.16,商,,,1110116,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0990409,104.19,1,1,1,有,有,16500000,158365,塔式車位,20.91,0,,RPRQMLQKKHHGFCA67DA,46.3,0.0,6.58,有,
內湖區,房地(土地+建物),臺北市內湖區民權東路六段１５０之１號二樓之１,3.44,商,,,1110118,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980106,42.879999999999995,1,1,1,有,有,8000000,186567,,0.0,0,,RPQOMLKKKHHGFCA76DA,25.1,1.04,0.0,有,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段４６９號十一樓之８,4.34,商,,,1110116,土地2建物1車位0,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100119,38.91,1,1,1,有,有,13680000,351581,,0.0,0,,RPTOMLPKKHHGFDA67DA,24.84,2.38,0.0,有,
信義區,房地(土地+建物)+車位,臺北市信義區信安街１０３巷８號四樓之５,48.76,住,,,1110120,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100618,130.06,2,2,2,有,有,28800000,266971,升降平面,31.36,2450000,,RPSNMLKKKHHGFDA96DA,54.21,5.28,4.15,有,
北投區,房地(土地+建物),臺北市北投區文化三路１６６號五樓,22.38,住,,,1110118,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080503,94.63,2,2,1,有,有,16800000,177534,,0.0,0,,RPWOMLTJKHHGFEA38DA,47.67,8.04,4.93,有,0321
北投區,房地(土地+建物),臺北市北投區大興街２３巷２５號,38.59,住,,,1110117,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720112,202.6,0,0,0,無,無,24000000,118460,,0.0,0,,RPROMLSJKHHGFEA77DA,82.94,109.93,0.0,無,
北投區,房地(土地+建物),臺北市北投區大興街２３巷２５號二樓,38.59,住,,,1110117,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720112,116.01,1,1,2,有,無,14000000,120679,,0.0,0,,RPSOMLSJKHHGFEA87DA,82.94,2.97,20.37,無,
大同區,房地(土地+建物)+車位,臺北市大同區延平北路二段５５號五樓,15.73,商,,,1110124,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981203,186.85000000000002,3,2,2,有,有,31880000,170618,坡道平面,0.0,0,,RPSPMLRKKHHGFBA77EA,89.48,2.49,10.43,有,
中山區,房地(土地+建物),臺北市中山區新生北路二段６６號九樓之１８,1.88,商,,,1110107,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0690721,23.11,0,0,0,無,有,4300000,186067,,0.0,0,,RPSPMLQKKHHGFCA77EA,16.45,0.0,1.79,有,
信義區,房地(土地+建物)+車位,臺北市信義區中坡南路２０１巷１８之３號十二樓,14.66,住,,,1110110,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100423,140.31,2,2,1,有,有,34700000,294774,坡道平面,32.77,3000000,,RPVPMLLLJHHGFDA67EA,55.53,10.22,5.2,有,
松山區,房地(土地+建物),臺北市松山區新東街１６巷１５號三樓,43.38,都市：其他:住宅用地(民生社區特定專用區)。,,,1110109,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620122,115.73,3,2,2,有,無,23600000,203923,,0.0,0,,RPOQMLLLJHHGFDA07EA,107.24,0.0,8.49,無,0324
松山區,房地(土地+建物),臺北市松山區光復北路１６１巷１號五樓,40.8,住,,,1110109,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670620,131.82,4,2,2,有,無,27000000,204825,,0.0,0,,RPPQMLLLJHHGFDA17EA,121.94,0.0,9.88,無,
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段４７３號五樓,18.79,商,,,1110118,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100119,188.57,4,2,2,有,有,58900000,355842,坡道平面,32.04,3200000,,RPUNMLQKKHHGFDA87EA,95.16,4.57,12.76,有,
士林區,房地(土地+建物)+車位,臺北市士林區菁山路７２巷２７號四樓,43.55,住,,,1110110,土地3建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100308,89.53,2,2,1,有,無,19000000,212219,坡道機械,0.0,0,,RPVNMLRKKHHGFEA18EA,47.02,2.96,7.47,有,
北投區,房地(土地+建物)+車位,臺北市北投區承德路七段１６２號七樓之１,22.76,住,,,1110110,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030417,189.42000000000002,3,2,2,有,有,36150000,218302,坡道平面,36.65,2800000,,RPPOMLRKKHHGFEA67EA,93.78,4.88,7.09,有,
士林區,房地(土地+建物),臺北市士林區雙溪街１０２號七樓之２,6.73,住,,,1110114,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810109,28.04,0,0,0,無,有,6450000,230029,,0.0,0,,RPROMLRKKHHGFEA87EA,21.93,0.0,0.0,有,0333
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段４６９號十樓之９,15.54,商,,,1110117,土地2建物1車位1,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100119,163.2,3,2,1,有,有,50820000,363040,坡道平面,32.03,3200000,,RPPNMLRKKHHGFDA47EA,77.22,8.86,6.38,有,0334
松山區,房地(土地+建物),臺北市松山區南京東路五段２３９號十三樓之１１,3.74,都市：其他:聯合開發區(捷)。,,,1110117,土地1建物1車位0,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980331,46.44,1,1,1,有,有,13000000,279931,,0.0,0,,RPSRMLLLJHHGFDA57EA,27.09,0.0,3.51,有,0335
中山區,房地(土地+建物)+車位,臺北市中山區建國北路三段７１號四樓之５,8.93,住,,,1110112,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,89.59,0,0,0,無,有,21400000,241112,坡道機械,8.3,1800000,,RPTNMLQKKHHGFCA67EA,47.66,3.74,0.0,有,
北投區,房地(土地+建物),臺北市北投區奇岩路６之７號四樓,6.71,住,,,1110122,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701124,34.14,1,1,1,有,有,3700000,108377,,0.0,0,,RPRPMLLKKHHGFEA27DA,22.74,0.0,4.81,有,0339
士林區,房地(土地+建物),臺北市士林區德行西路６１號四樓,20.39,都市：其他:市場用地(公共設施用地)。59/7/4,,,1110109,土地3建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790829,125.58000000000001,3,2,2,有,有,34500000,274725,,0.0,0,,RPVNMLMLJHHGFEA57DA,92.27,0.0,11.16,有,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段４６９號十一樓之１,4.34,商,,,1110116,土地2建物1車位0,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100119,39.39,1,1,1,有,有,14000000,355420,,0.0,0,,RPSOMLPKKHHGFDA57DA,25.31,2.38,0.0,有,
信義區,房地(土地+建物),臺北市信義區松勤街９號七樓之５,12.35,都市：其他:特定業務區(信義計畫特定專用區)。,,,1110118,土地1建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0961225,99.37,1,2,1,有,有,41480000,417430,,0.0,0,,RPQPMLKKKHHGFDA96DA,57.19,9.36,0.14,有,0341
信義區,房地(土地+建物),臺北市信義區松勤街９號五樓之１４,6.04,都市：其他:特定業務區(信義計畫特定專用區)。,,,1110117,土地1建物1車位0,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0961225,48.45,1,1,1,有,有,18300000,377709,,0.0,0,,RPTOMLRJKHHGFDA77DA,29.97,2.39,0.07,有,0342
萬華區,房地(土地+建物),臺北市萬華區青年路１６８巷１８號三樓,15.47,住,,,1110117,土地2建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640523,37.87,2,1,1,有,無,5400000,142593,,0.0,0,,RPXNMLRKKHHGFBA97DA,37.87,0.0,0.0,無,0347
大同區,房地(土地+建物),臺北市大同區重慶北路二段１６巷１７號,104.0,商,,,1110127,土地4建物2車位0,全,三層,透天厝,,加強磚造,,206.09,4,2,2,有,無,50000000,242612,,0.0,0,,RPSOMLRLJHHGFBA57DA,206.09,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區育英街７９號五樓之１,15.87,住,,,1110119,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091225,67.46000000000001,1,1,1,有,有,16580000,245775,,0.0,0,,RPSNMLKKKHHGFAA66DA,37.77,2.75,5.57,有,
